Identified,Location,Dependency Name,Current Version,Release,CVSS3 Score,Latest Version,Recommendation
2025-06-27T00:00:00.000Z,orx-cat-automation,is-glob - 4.0.3,4.0.3,2021-09-29T00:00:00.000Z,0,4.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/288b17f54dde5a2adc558932f7bfd225cb5901a9b9a5951d970f8a3206be3c75
2025-06-27T00:00:00.000Z,orx-cat-automation,is-installed-globally - 0.4.0,0.4.0,2021-01-17T00:00:00.000Z,0,1.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2e72938d1b0dfa5edaf43bc94d25b1834134d44d5f2b2392fa8d687b52417ffa
2025-06-27T00:00:00.000Z,orx-cat-automation,is-number - 7.0.0,7.0.0,2018-07-04T00:00:00.000Z,0,7.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d794a0325bb0ae5e777ec65d424e937a998c4bf2034248d580b6ce81d9d32108
2025-06-27T00:00:00.000Z,orx-cat-automation,is-path-inside - 3.0.3,3.0.3,2021-03-08T00:00:00.000Z,0,4.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6bee9c0b8daf8a93403260a010f475c0b1256355fdfbdb678eccd3132009e41a
2025-06-27T00:00:00.000Z,orx-cat-automation,is-plain-obj - 2.1.0,2.1.0,2020-01-21T00:00:00.000Z,0,4.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/15433f6cff6813992ac7a84f6c7461f2a5c223b2fbb39ee803c0c812afec1135
2025-06-27T00:00:00.000Z,orx-cat-automation,is-property - 1.0.2,1.0.2,2014-12-25T00:00:00.000Z,0,1.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cf540e145720d799a0f5ab184750d52966f8e2cdeba12a4e4c7738b3d421054e
2025-06-27T00:00:00.000Z,orx-cat-automation,is-stream - 1.1.0,1.1.0,2016-04-12T00:00:00.000Z,0,4.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f3abf3d83a8f8631b190e6803e2a5ee23ea8cd49bb59b09c47149f51aca2cc41
2025-06-27T00:00:00.000Z,orx-cat-automation,is-stream - 2.0.1,2.0.1,2021-07-26T00:00:00.000Z,0,4.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6dab8c55bea4f045855c382b2564f4111c6b15d380855a0c311a3f8056973bc3
2025-06-27T00:00:00.000Z,orx-cat-automation,is-typedarray - 1.0.0,1.0.0,2015-05-17T00:00:00.000Z,0,1.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5c66886ff8802d3c77f747ac261652bc717106f84ec940ffafaea58149109edf
2025-06-27T00:00:00.000Z,orx-cat-automation,is-unicode-supported - 0.1.0,0.1.0,2021-03-17T00:00:00.000Z,0,2.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/73bd571bbfa76ccd4e7b9839d7c798730c968b48d57d36b47c81260b82fb46d5
2025-06-27T00:00:00.000Z,orx-cat-automation,isarray - 1.0.0,1.0.0,2015-12-10T00:00:00.000Z,0,2.0.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/8df84579ebba1d4a53433d6d8a04bee63693e76ecbc9f6027568db28a1f37157
2025-06-27T00:00:00.000Z,orx-cat-automation,isexe - 2.0.0,2.0.0,2017-03-23T00:00:00.000Z,0,3.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4059bac1df37df7accfec8770c06dce20d57c7077bd73e832bfd8c5a26b3d30d
2025-06-27T00:00:00.000Z,orx-cat-automation,isstream - 0.1.2,0.1.2,2015-03-07T00:00:00.000Z,0,0.1.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/683067d89ba1ed14961a370370afa5f2c297abf20e1b9c9cfc75ab11dab6fdd2
2025-06-27T00:00:00.000Z,orx-cat-automation,js-string-escape - 1.0.1,1.0.1,2016-03-11T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ea308f9482cea7c4e01e34159c6f84dd0472e1d949aae0e4ca7aead6cc353154
2025-06-27T00:00:00.000Z,orx-cat-automation,js-tokens - 4.0.0,4.0.0,2018-01-28T00:00:00.000Z,0,9.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/74c884ecfb5a26cca00f41866cb4a364e26e6879b57a747ae8eb05ceeaf888ce
2025-06-27T00:00:00.000Z,orx-cat-automation,js-yaml - 3.14.1,3.14.1,2020-12-07T00:00:00.000Z,0,4.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e4a0dfcbccd3d1db6644556dbe3671c2c51e15f45050d5399287d4680d5790ed
2025-06-27T00:00:00.000Z,orx-cat-automation,js-yaml - 4.1.0,4.1.0,2021-04-14T00:00:00.000Z,0,4.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/45e94b9b11da479014624bb527353172acff0aefc547083dbfc5addd5e7af0af
2025-06-27T00:00:00.000Z,orx-cat-automation,jsbn - 0.1.1,0.1.1,2017-02-12T00:00:00.000Z,0,1.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/611b16662038018cea661bb32b6ccd0cf47f741390bd0462d825dbd90d71deb5
2025-06-27T00:00:00.000Z,orx-cat-automation,jsesc - 3.0.2,3.0.2,2020-10-28T00:00:00.000Z,0,3.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/01fc3b5a19e0106578410610ccbabcd6b3e77ff7cfd501905321577e21a3adf3
2025-06-27T00:00:00.000Z,orx-cat-automation,json-parse-better-errors - 1.0.2,1.0.2,2018-03-30T00:00:00.000Z,0,1.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b1ede6b49c94235ba7ddfd269e616ee72f489e00781556c9ef5a3348f1df8340
2025-06-27T00:00:00.000Z,orx-cat-automation,json-schema - 0.4.0,0.4.0,2021-11-09T00:00:00.000Z,0,0.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/30a2148c48ecf6ef30843346ffc5829835dd403972ad5ed1d44a7dd1a7c4b423
2025-06-27T00:00:00.000Z,orx-cat-automation,json-stable-stringify - 0.0.1,0.0.1,2013-07-18T00:00:00.000Z,0,1.3.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/12018be763fa72af68abfc0c93e02a36b78337b7a84a75bad9d1e5eed99e28a9
2025-06-27T00:00:00.000Z,orx-cat-automation,json-stringify-safe - 5.0.1,5.0.1,2015-05-19T00:00:00.000Z,0,5.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/eaf63f328f171ff08cdedca1162f6f074630dd4dc933b6b28b40e9894d6b5761
2025-06-27T00:00:00.000Z,orx-cat-automation,json5 - 2.2.3,2.2.3,2022-12-31T00:00:00.000Z,0,2.2.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/97a87b526c7a00b67f4f4192ea2b927b8dd0b7f163f5401e0510c34de98f817b
2025-06-27T00:00:00.000Z,orx-cat-automation,jsonfile - 4.0.0,4.0.0,2017-09-12T00:00:00.000Z,0,6.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/1a359eba99094b2195cc8de008ea4efed3966c70fb27b1290b7f554fdb8d9cff
2025-06-27T00:00:00.000Z,orx-cat-automation,jsonfile - 6.1.0,6.1.0,2020-10-31T00:00:00.000Z,0,6.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/78e82a7c167c0f64b616e0235544bdd2c314898075abc20e5d6a5cef8ebb6f90
2025-06-27T00:00:00.000Z,orx-cat-automation,jsonify - 0.0.1,0.0.1,2022-10-12T00:00:00.000Z,0,0.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d44aad51a65f66f809e401b1011b93c4c644c10ff50d1d5cd821b29676b310d1
2025-06-27T00:00:00.000Z,orx-cat-automation,jsonparse - 1.3.1,1.3.1,2017-05-09T00:00:00.000Z,0,1.3.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c78047e235bd99bb088583abbee1ac6bd5c25b4f844d8661ae8331a6027ebb8a
2025-06-27T00:00:00.000Z,orx-cat-automation,JSONStream - 1.3.5,1.3.5,2018-10-14T00:00:00.000Z,0,1.3.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/023849763510bd73af6d2dc3ba12efc97aa19653a7a98b4579c47c4970ff2dde
2025-06-27T00:00:00.000Z,orx-cat-automation,jsprim - 2.0.2,2.0.2,2021-11-17T00:00:00.000Z,0,2.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/14207cfbb604d1b486b4381a0f1498d15ca8ab15f1450be3dc056214bfc0ce4d
2025-06-27T00:00:00.000Z,orx-cat-automation,jszip - 3.10.1,3.10.1,2022-08-02T00:00:00.000Z,0,3.10.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/be599753a1dbb86b80e1efe539684177674f629646892f61eed7551eac595663
2025-06-27T00:00:00.000Z,orx-cat-automation,knuth-shuffle-seeded - 1.0.6,1.0.6,2015-01-31T00:00:00.000Z,0,1.0.6,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e01b395300cd83ea7a019b77467eef805c57143ed8ef114fa1fa8ac74261ea88
2025-06-27T00:00:00.000Z,orx-cat-automation,labeled-stream-splicer - 2.0.2,2.0.2,2019-05-24T00:00:00.000Z,0,2.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e1839c56c5cc8bee83b8c6af0fc331d83a27f8e88a0904656b3234680e78d1b9
2025-06-27T00:00:00.000Z,orx-cat-automation,lazy-ass - 1.6.0,1.6.0,2017-03-15T00:00:00.000Z,0,2.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c2e5b9039c5ea2b5e62352df3c1ee2bfe9b2ab4853add75b5d6e4001bb5d26c4
2025-06-27T00:00:00.000Z,orx-cat-automation,lazystream - 1.0.1,1.0.1,2021-10-23T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f49f0fed1c88aecbba08ae127ad52350f91d272eb0ac801ab85aedcce41bd3e1
2025-06-27T00:00:00.000Z,orx-cat-automation,lie - 3.3.0,3.3.0,2018-03-06T00:00:00.000Z,0,3.3.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3288561c8ad51590ce8ecfc38d225142dbb69126303aa536c83fc5cc76d4c39f
2025-06-27T00:00:00.000Z,orx-cat-automation,listenercount - 1.0.1,1.0.1,2016-02-17T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/979d8ad9b03c4b23b29e86fbbb10221a4cb2047d1ef3dab28665b53c5c5f7ca8
2025-06-27T00:00:00.000Z,orx-cat-automation,listr2 - 3.14.0,3.14.0,2022-01-04T00:00:00.000Z,0,8.3.3,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3bf68ced34402fa691a9e8ab88481421d8e5bcedc1fa383ae80a9fde02f19c97
2025-06-27T00:00:00.000Z,orx-cat-automation,locate-path - 5.0.0,5.0.0,2019-05-04T00:00:00.000Z,0,7.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ba25c2b55a3e3f2d9bc39c4c40ae79ff1163f6884f14301d68f32b61b8755866
2025-06-27T00:00:00.000Z,orx-cat-automation,locate-path - 6.0.0,6.0.0,2020-08-10T00:00:00.000Z,0,7.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4d1317a2001a8db83941dce6097e14fe2426897ec6dd2c3a9df50eddf1abbe37
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash - 4.17.21,4.17.21,2021-02-20T00:00:00.000Z,0,4.17.21,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/edd5b32c093cbf51fa0557773c2e07ce4d89018aec685fc766184161b6a6e46e
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.clonedeep - 4.5.0,4.5.0,2016-08-13T00:00:00.000Z,0,4.5.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/00ae6227410e0065b03eb1963136d82af4f951149cc653df6a17c8513a86c7e2
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.debounce - 4.0.8,4.0.8,2016-08-13T00:00:00.000Z,0,4.0.8,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7633d011cad940c85da901c961e3ac6869f3933fbafc17b83bbfdf8afe3d026c
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.defaults - 4.2.0,4.2.0,2016-08-13T00:00:00.000Z,0,4.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2d70f683b93c4b075cb7af1099dc3daafc72acc0ba44857cdd12f9bcecc356f1
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.difference - 4.5.0,4.5.0,2016-08-13T00:00:00.000Z,0,4.5.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d27f8b70f8f647dc71a87e86ae7299521c307ff186144a6d4c1cb6b753fb988f
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.escaperegexp - 4.1.2,4.1.2,2016-07-25T00:00:00.000Z,0,4.1.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/0c493fce8ea6d05988ad66deda08288b07213ed47dc6576e8b77294dbd00397e
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.flatten - 4.4.0,4.4.0,2016-08-13T00:00:00.000Z,0,4.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c2725cb337d5e652107a44bd9a84f46ce78bd39025d87017e4ec7e1f054baa7f
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.groupby - 4.6.0,4.6.0,2016-08-13T00:00:00.000Z,0,4.6.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ccd0e4490f8246bdf67b41de7780a285a6ce1762469898d94e6ded257f227983
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isboolean - 3.0.3,3.0.3,2016-02-03T00:00:00.000Z,0,3.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/9bb653c71a34390edd4ac029c0bf1f764833fd04e55454657cd3e1f2799eefd0
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isempty - 4.4.0,4.4.0,2016-08-13T00:00:00.000Z,0,4.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/afcc01edb9d1ccbaef784372682aa18257c87c633b0505a1d9ef00ad5060771e
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isequal - 4.5.0,4.5.0,2017-01-10T00:00:00.000Z,0,4.5.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/05f26549544dbe8847bef67854d19814dede7efacfc8ced6a317461d39e70acd
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isfunction - 3.0.9,3.0.9,2018-02-04T00:00:00.000Z,0,3.0.9,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/611430a5a77a47d11eead6e02be60fc7cef5a293e7f03f6a7f5894c5dc194554
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isnil - 4.0.0,4.0.0,2016-01-13T00:00:00.000Z,0,4.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/237c50b303c7dab1ccd9268999a9be73bdc288898732a4215bb34c8665ff17e4
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isobject - 3.0.2,3.0.2,2015-05-19T00:00:00.000Z,0,3.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d3f634ac4f0fa1b7916c660108ba3a3fe3e58176f1f6b7e930c2fa4204b60e41
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isplainobject - 4.0.6,4.0.6,2016-08-13T00:00:00.000Z,0,4.0.6,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d47c7f19b39ec95a39dc5e7961edfc7ad21e6e30c7ab3ba4fbdeac7ef4bcf0a9
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isstring - 4.0.1,4.0.1,2016-02-03T00:00:00.000Z,0,4.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4fd87d98e597fa36ee1808c5ec02ab128869326107ebe6a43f4a9cfea7b96bad
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.isundefined - 3.0.1,3.0.1,2015-04-16T00:00:00.000Z,0,3.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/95a80e2b12e72184b7865024c33ca53b280bbadadca9d4f6a21e82dacc3932fb
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.memoize - 3.0.4,3.0.4,2015-05-19T00:00:00.000Z,0,4.1.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/375a8edd88c2b6aeb5de071d42b409b9ad4161c89b452012a09a3289d4a65023
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.once - 4.1.1,4.1.1,2016-08-13T00:00:00.000Z,0,4.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/718fcf3b0784c6ea0cf6b67faedd697f3790120274b7571ca91d324cffbed81d
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.union - 4.6.0,4.6.0,2016-08-13T00:00:00.000Z,0,4.6.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ab7fd6ff0df2c59ac5933564841d738def71a1667fb01a71a031156897304e07
2025-06-27T00:00:00.000Z,orx-cat-automation,lodash.uniq - 4.5.0,4.5.0,2016-08-13T00:00:00.000Z,0,4.5.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/14da7784ae5674f2964f164af3359e64248741e5e8f8fea3c9410c9161e39847
2025-06-27T00:00:00.000Z,orx-cat-automation,log-symbols - 4.1.0,4.1.0,2021-03-17T00:00:00.000Z,0,7.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d5a58397ab92f287422e7b2a509b4c1f48f5de0959aebfdaa5355029d88bf762
2025-06-27T00:00:00.000Z,orx-cat-automation,log-update - 4.0.0,4.0.0,2020-02-20T00:00:00.000Z,0,6.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6332911fb1f8a03365bd975284fb3f74a0fd24bb62e75ed31dec5ed75e1e2ba5
2025-06-27T00:00:00.000Z,orx-cat-automation,loose-envify - 1.4.0,1.4.0,2018-07-10T00:00:00.000Z,0,1.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/eb70a26bdcf55802b00a6a06a841f1c7af909c79cc3f9e464227d317dd7ec26c
2025-06-27T00:00:00.000Z,orx-cat-automation,loupe - 2.3.7,2.3.7,2023-10-13T00:00:00.000Z,0,3.1.4,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f5aebfabbe95740e4cb6cc00f4f42a848790bc6706cb384036d0ecb6063d24db
2025-06-27T00:00:00.000Z,orx-cat-automation,lower-case - 1.1.4,1.1.4,2017-02-24T00:00:00.000Z,0,3.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/321a1511ba4ba769a4450b63f1cdde39daf88d938fe58cef61cc9824e0487770
2025-06-27T00:00:00.000Z,orx-cat-automation,lru-cache - 5.1.1,5.1.1,2018-11-21T00:00:00.000Z,0,11.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ba797a7b191e2aac8a16396d6a1129c11b0dbade58ddd3a4fdcd59e291afc05f
2025-06-27T00:00:00.000Z,orx-cat-automation,lru-cache - 7.18.3,7.18.3,2023-03-05T00:00:00.000Z,0,11.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d69e20e2bf9e6ef65e21b6794ae699dcb8f1e2f1458cad5026f8fa3a279b0a7c
2025-06-27T00:00:00.000Z,orx-cat-automation,md5.js - 1.3.5,1.3.5,2018-10-02T00:00:00.000Z,0,1.3.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a2fb21d864d8215927ec15e149d1535002ca550b6d706d2d771e714652a483ad
2025-06-27T00:00:00.000Z,orx-cat-automation,merge-stream - 2.0.0,2.0.0,2019-05-23T00:00:00.000Z,0,2.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3b06b5a383a80ca77ca8f571d3a377d242f774e37d8b0fd02cee99e9755c3a0d
2025-06-27T00:00:00.000Z,orx-cat-automation,miller-rabin - 4.0.1,4.0.1,2017-09-27T00:00:00.000Z,0,4.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2fffb827c4cb4190b39366a723fa305aee9d9981fa1a646add50e4ec19ae3f36
2025-06-27T00:00:00.000Z,orx-cat-automation,mime-db - 1.52.0,1.52.0,2022-02-21T00:00:00.000Z,0,1.54.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d9ef79ba4f9675150a3af53032a66fced272d47493cd6ac3cf45ca382638cfc5
2025-06-27T00:00:00.000Z,orx-cat-automation,mime-types - 2.1.35,2.1.35,2022-03-12T00:00:00.000Z,0,3.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/fccd4c1a0eee13db83ac5bf58b32621ba315cdf94df70955d504829c0589ae81
2025-06-27T00:00:00.000Z,orx-cat-automation,mimic-fn - 2.1.0,2.1.0,2019-03-31T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d8446ad2f5b5c838710fe88055c63124fbc2c207924d00e8b4e4151571b508b3
2025-06-27T00:00:00.000Z,orx-cat-automation,minimalistic-assert - 1.0.1,1.0.1,2018-04-11T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e5457b8e3d91a31c8f9544c2293da127338ddf1749744e69d09746033ba516de
2025-06-27T00:00:00.000Z,orx-cat-automation,minimalistic-crypto-utils - 1.0.1,1.0.1,2017-02-22T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e8252cf08bdbd189b319144e7fc35f9baef305dd477e95b3f7d1ac9c319f041a
2025-06-27T00:00:00.000Z,orx-cat-automation,minimatch - 3.1.2,3.1.2,2022-02-15T00:00:00.000Z,0,10.0.2,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/736374e3a1d6e6331fd655501038f72d3c82ed1a157335a4c702b84851d18088
2025-06-27T00:00:00.000Z,orx-cat-automation,minimatch - 5.1.6,5.1.6,2023-01-17T00:00:00.000Z,0,10.0.2,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ed4d4306e30a37695d7c074c06325261f0e76d521e5101bb64c1e6b2f375e616
2025-06-27T00:00:00.000Z,orx-cat-automation,minimist - 1.2.8,1.2.8,2023-02-09T00:00:00.000Z,0,1.2.8,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/668ce22ba794dd830957be4a7235c83887279680aed2c75c80a42fab6a38a57a
2025-06-27T00:00:00.000Z,orx-cat-automation,minipass - 7.1.2,7.1.2,2024-05-24T00:00:00.000Z,0,7.1.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7d9c6a4f1fe3075c0084302fc28466cc44e28adcd5269d9f723672fdab543205
2025-06-27T00:00:00.000Z,orx-cat-automation,mkdirp - 0.5.6,0.5.6,2022-03-22T00:00:00.000Z,0,3.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ac86865700d5e2856735a65b6aec13db35822edd686629f096d63007d46f3e6d
2025-06-27T00:00:00.000Z,orx-cat-automation,mkdirp-classic - 0.5.3,0.5.3,2020-05-04T00:00:00.000Z,0,0.5.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a8254cf075a991d9bf6da7c5795077444fb5db4cc7b821241f0d96453a6ec4d2
2025-06-27T00:00:00.000Z,orx-cat-automation,mochawesome - 7.1.3,7.1.3,2022-03-25T00:00:00.000Z,0,7.1.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/410468443eb7b8d1cee8a64022edeefd2b62201219d5a1abe3d8c93bc67f5924
2025-06-27T00:00:00.000Z,orx-cat-automation,mochawesome-report-generator - 6.2.0,6.2.0,2022-03-25T00:00:00.000Z,0,6.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/9aac8446304863c75265fc7d7e4f49a3f8bd0947fda36fd9585cce1d760e8d81
2025-06-27T00:00:00.000Z,orx-cat-automation,module-deps - 6.2.3,6.2.3,2020-08-03T00:00:00.000Z,0,6.2.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f9bb223e0f17ee0508d630deb0abebd2fe9220cd79f35120902b9dfe065846b2
